"CHR","Map_Locus","POS","Description"
"MT","MT-TR",10421,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10422,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10423,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10424,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10425,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10426,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10427,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10428,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10429,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10430,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10431,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10432,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10433,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10434,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10435,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10436,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10437,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10438,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10439,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10440,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10441,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10442,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10443,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10444,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10445,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10446,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10447,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10448,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10449,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10450,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10451,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10452,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10453,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10454,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10455,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10456,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10457,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10458,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10459,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10460,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10461,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10462,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10463,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10464,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10465,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10466,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10467,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10468,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TR",10469,"tRNA arginine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10470,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10471,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10472,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10473,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10474,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10475,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10476,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10477,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10478,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10479,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10480,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10481,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10482,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10483,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10484,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10485,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10486,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10487,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10488,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10489,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10490,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10491,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10492,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10493,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10494,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10495,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10496,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10497,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10498,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10499,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10500,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10501,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10502,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10503,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10504,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10505,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10506,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10507,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10508,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10509,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10510,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10511,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10512,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10513,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10514,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10515,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10516,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10517,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10518,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10519,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10520,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10521,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10522,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10523,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10524,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10525,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10526,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10527,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10528,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10529,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10530,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10531,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10532,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10533,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10534,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10535,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10536,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10537,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10538,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10539,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10540,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10541,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10542,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10543,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10544,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10545,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10546,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND4L",10547,"NADH dehydrogenase subunit 4L;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
