"CHR","POS","GENE","GENE_BIOTYPE"
"MT",9661,"MT-CO3","protein_coding"
"MT",9662,"MT-CO3","protein_coding"
"MT",9663,"MT-CO3","protein_coding"
"MT",9664,"MT-CO3","protein_coding"
"MT",9665,"MT-CO3","protein_coding"
"MT",9666,"MT-CO3","protein_coding"
"MT",9667,"MT-CO3","protein_coding"
"MT",9668,"MT-CO3","protein_coding"
"MT",9669,"MT-CO3","protein_coding"
"MT",9670,"MT-CO3","protein_coding"
"MT",9671,"MT-CO3","protein_coding"
"MT",9672,"MT-CO3","protein_coding"
"MT",9673,"MT-CO3","protein_coding"
"MT",9674,"MT-CO3","protein_coding"
"MT",9675,"MT-CO3","protein_coding"
"MT",9676,"MT-CO3","protein_coding"
"MT",9677,"MT-CO3","protein_coding"
"MT",9678,"MT-CO3","protein_coding"
"MT",9679,"MT-CO3","protein_coding"
"MT",9680,"MT-CO3","protein_coding"
"MT",9681,"MT-CO3","protein_coding"
"MT",9682,"MT-CO3","protein_coding"
"MT",9683,"MT-CO3","protein_coding"
"MT",9684,"MT-CO3","protein_coding"
"MT",9685,"MT-CO3","protein_coding"
"MT",9686,"MT-CO3","protein_coding"
"MT",9687,"MT-CO3","protein_coding"
"MT",9688,"MT-CO3","protein_coding"
"MT",9689,"MT-CO3","protein_coding"
"MT",9690,"MT-CO3","protein_coding"
"MT",9691,"MT-CO3","protein_coding"
"MT",9692,"MT-CO3","protein_coding"
"MT",9693,"MT-CO3","protein_coding"
"MT",9694,"MT-CO3","protein_coding"
"MT",9695,"MT-CO3","protein_coding"
"MT",9696,"MT-CO3","protein_coding"
"MT",9697,"MT-CO3","protein_coding"
"MT",9698,"MT-CO3","protein_coding"
"MT",9699,"MT-CO3","protein_coding"
"MT",9700,"MT-CO3","protein_coding"
"MT",9701,"MT-CO3","protein_coding"
"MT",9702,"MT-CO3","protein_coding"
"MT",9703,"MT-CO3","protein_coding"
"MT",9704,"MT-CO3","protein_coding"
"MT",9705,"MT-CO3","protein_coding"
"MT",9706,"MT-CO3","protein_coding"
"MT",9707,"MT-CO3","protein_coding"
"MT",9708,"MT-CO3","protein_coding"
"MT",9709,"MT-CO3","protein_coding"
"MT",9710,"MT-CO3","protein_coding"
"MT",9711,"MT-CO3","protein_coding"
"MT",9712,"MT-CO3","protein_coding"
"MT",9713,"MT-CO3","protein_coding"
"MT",9714,"MT-CO3","protein_coding"
"MT",9715,"MT-CO3","protein_coding"
"MT",9716,"MT-CO3","protein_coding"
"MT",9717,"MT-CO3","protein_coding"
"MT",9718,"MT-CO3","protein_coding"
"MT",9719,"MT-CO3","protein_coding"
"MT",9720,"MT-CO3","protein_coding"
"MT",9721,"MT-CO3","protein_coding"
"MT",9722,"MT-CO3","protein_coding"
"MT",9723,"MT-CO3","protein_coding"
"MT",9724,"MT-CO3","protein_coding"
"MT",9725,"MT-CO3","protein_coding"
"MT",9726,"MT-CO3","protein_coding"
"MT",9727,"MT-CO3","protein_coding"
"MT",9728,"MT-CO3","protein_coding"
"MT",9729,"MT-CO3","protein_coding"
"MT",9730,"MT-CO3","protein_coding"
"MT",9731,"MT-CO3","protein_coding"
"MT",9732,"MT-CO3","protein_coding"
"MT",9733,"MT-CO3","protein_coding"
"MT",9734,"MT-CO3","protein_coding"
"MT",9735,"MT-CO3","protein_coding"
"MT",9736,"MT-CO3","protein_coding"
"MT",9737,"MT-CO3","protein_coding"
"MT",9738,"MT-CO3","protein_coding"
"MT",9739,"MT-CO3","protein_coding"
"MT",9740,"MT-CO3","protein_coding"
"MT",9741,"MT-CO3","protein_coding"
"MT",9742,"MT-CO3","protein_coding"
"MT",9743,"MT-CO3","protein_coding"
"MT",9744,"MT-CO3","protein_coding"
"MT",9745,"MT-CO3","protein_coding"
"MT",9746,"MT-CO3","protein_coding"
"MT",9747,"MT-CO3","protein_coding"
"MT",9748,"MT-CO3","protein_coding"
"MT",9749,"MT-CO3","protein_coding"
"MT",9750,"MT-CO3","protein_coding"
"MT",9751,"MT-CO3","protein_coding"
"MT",9752,"MT-CO3","protein_coding"
"MT",9753,"MT-CO3","protein_coding"
"MT",9754,"MT-CO3","protein_coding"
"MT",9755,"MT-CO3","protein_coding"
"MT",9756,"MT-CO3","protein_coding"
"MT",9757,"MT-CO3","protein_coding"
"MT",9758,"MT-CO3","protein_coding"
"MT",9759,"MT-CO3","protein_coding"
"MT",9760,"MT-CO3","protein_coding"
"MT",9761,"MT-CO3","protein_coding"
"MT",9762,"MT-CO3","protein_coding"
"MT",9763,"MT-CO3","protein_coding"
"MT",9764,"MT-CO3","protein_coding"
"MT",9765,"MT-CO3","protein_coding"
"MT",9766,"MT-CO3","protein_coding"
"MT",9767,"MT-CO3","protein_coding"
"MT",9768,"MT-CO3","protein_coding"
"MT",9769,"MT-CO3","protein_coding"
"MT",9770,"MT-CO3","protein_coding"
"MT",9771,"MT-CO3","protein_coding"
"MT",9772,"MT-CO3","protein_coding"
"MT",9773,"MT-CO3","protein_coding"
"MT",9774,"MT-CO3","protein_coding"
"MT",9775,"MT-CO3","protein_coding"
"MT",9776,"MT-CO3","protein_coding"
"MT",9777,"MT-CO3","protein_coding"
"MT",9778,"MT-CO3","protein_coding"
"MT",9779,"MT-CO3","protein_coding"
"MT",9780,"MT-CO3","protein_coding"
"MT",9781,"MT-CO3","protein_coding"
"MT",9782,"MT-CO3","protein_coding"
"MT",9783,"MT-CO3","protein_coding"
"MT",9784,"MT-CO3","protein_coding"
"MT",9785,"MT-CO3","protein_coding"
"MT",9786,"MT-CO3","protein_coding"
"MT",9787,"MT-CO3","protein_coding"
"MT",9788,"MT-CO3","protein_coding"
"MT",9789,"MT-CO3","protein_coding"
"MT",9790,"MT-CO3","protein_coding"
"MT",9791,"MT-CO3","protein_coding"
"MT",9792,"MT-CO3","protein_coding"
"MT",9793,"MT-CO3","protein_coding"
"MT",9794,"MT-CO3","protein_coding"
"MT",9795,"MT-CO3","protein_coding"
"MT",9796,"MT-CO3","protein_coding"
"MT",9797,"MT-CO3","protein_coding"
"MT",9798,"MT-CO3","protein_coding"
"MT",9799,"MT-CO3","protein_coding"
"MT",9800,"MT-CO3","protein_coding"
"MT",9801,"MT-CO3","protein_coding"
"MT",9802,"MT-CO3","protein_coding"
"MT",9803,"MT-CO3","protein_coding"
"MT",9804,"MT-CO3","protein_coding"
"MT",9805,"MT-CO3","protein_coding"
"MT",9806,"MT-CO3","protein_coding"
"MT",9807,"MT-CO3","protein_coding"
"MT",9808,"MT-CO3","protein_coding"
"MT",9809,"MT-CO3","protein_coding"
"MT",9810,"MT-CO3","protein_coding"
"MT",9811,"MT-CO3","protein_coding"
"MT",9812,"MT-CO3","protein_coding"
"MT",9813,"MT-CO3","protein_coding"
"MT",9814,"MT-CO3","protein_coding"
"MT",9815,"MT-CO3","protein_coding"
"MT",9816,"MT-CO3","protein_coding"
"MT",9817,"MT-CO3","protein_coding"
"MT",9818,"MT-CO3","protein_coding"
"MT",9819,"MT-CO3","protein_coding"
"MT",9820,"MT-CO3","protein_coding"
"MT",9821,"MT-CO3","protein_coding"
"MT",9822,"MT-CO3","protein_coding"
"MT",9823,"MT-CO3","protein_coding"
"MT",9824,"MT-CO3","protein_coding"
"MT",9825,"MT-CO3","protein_coding"
"MT",9826,"MT-CO3","protein_coding"
"MT",9827,"MT-CO3","protein_coding"
"MT",9828,"MT-CO3","protein_coding"
"MT",9829,"MT-CO3","protein_coding"
"MT",9830,"MT-CO3","protein_coding"
"MT",9831,"MT-CO3","protein_coding"
"MT",9832,"MT-CO3","protein_coding"
"MT",9833,"MT-CO3","protein_coding"
"MT",9834,"MT-CO3","protein_coding"
"MT",9835,"MT-CO3","protein_coding"
"MT",9836,"MT-CO3","protein_coding"
"MT",9837,"MT-CO3","protein_coding"
"MT",9838,"MT-CO3","protein_coding"
"MT",9839,"MT-CO3","protein_coding"
"MT",9840,"MT-CO3","protein_coding"
"MT",9841,"MT-CO3","protein_coding"
"MT",9842,"MT-CO3","protein_coding"
"MT",9843,"MT-CO3","protein_coding"
"MT",9844,"MT-CO3","protein_coding"
"MT",9845,"MT-CO3","protein_coding"
"MT",9846,"MT-CO3","protein_coding"
"MT",9847,"MT-CO3","protein_coding"
"MT",9848,"MT-CO3","protein_coding"
"MT",9849,"MT-CO3","protein_coding"
"MT",9850,"MT-CO3","protein_coding"
"MT",9851,"MT-CO3","protein_coding"
"MT",9852,"MT-CO3","protein_coding"
"MT",9853,"MT-CO3","protein_coding"
"MT",9854,"MT-CO3","protein_coding"
"MT",9855,"MT-CO3","protein_coding"
"MT",9856,"MT-CO3","protein_coding"
"MT",9857,"MT-CO3","protein_coding"
"MT",9858,"MT-CO3","protein_coding"
"MT",9859,"MT-CO3","protein_coding"
"MT",9860,"MT-CO3","protein_coding"
"MT",9861,"MT-CO3","protein_coding"
"MT",9862,"MT-CO3","protein_coding"
"MT",9863,"MT-CO3","protein_coding"
"MT",9864,"MT-CO3","protein_coding"
"MT",9865,"MT-CO3","protein_coding"
"MT",9866,"MT-CO3","protein_coding"
"MT",9867,"MT-CO3","protein_coding"
"MT",9868,"MT-CO3","protein_coding"
"MT",9869,"MT-CO3","protein_coding"
"MT",9870,"MT-CO3","protein_coding"
"MT",9871,"MT-CO3","protein_coding"
"MT",9872,"MT-CO3","protein_coding"
"MT",9873,"MT-CO3","protein_coding"
"MT",9874,"MT-CO3","protein_coding"
"MT",9875,"MT-CO3","protein_coding"
"MT",9876,"MT-CO3","protein_coding"
"MT",9877,"MT-CO3","protein_coding"
"MT",9878,"MT-CO3","protein_coding"
"MT",9879,"MT-CO3","protein_coding"
"MT",9880,"MT-CO3","protein_coding"
"MT",9881,"MT-CO3","protein_coding"
"MT",9882,"MT-CO3","protein_coding"
"MT",9883,"MT-CO3","protein_coding"
"MT",9884,"MT-CO3","protein_coding"
"MT",9885,"MT-CO3","protein_coding"
"MT",9886,"MT-CO3","protein_coding"
"MT",9887,"MT-CO3","protein_coding"
"MT",9888,"MT-CO3","protein_coding"
"MT",9889,"MT-CO3","protein_coding"
"MT",9890,"MT-CO3","protein_coding"
"MT",9891,"MT-CO3","protein_coding"
"MT",9892,"MT-CO3","protein_coding"
"MT",9893,"MT-CO3","protein_coding"
"MT",9894,"MT-CO3","protein_coding"
"MT",9895,"MT-CO3","protein_coding"
"MT",9896,"MT-CO3","protein_coding"
"MT",9897,"MT-CO3","protein_coding"
"MT",9898,"MT-CO3","protein_coding"
"MT",9899,"MT-CO3","protein_coding"
"MT",9900,"MT-CO3","protein_coding"
"MT",9901,"MT-CO3","protein_coding"
"MT",9902,"MT-CO3","protein_coding"
"MT",9903,"MT-CO3","protein_coding"
"MT",9904,"MT-CO3","protein_coding"
"MT",9905,"MT-CO3","protein_coding"
"MT",9906,"MT-CO3","protein_coding"
"MT",9907,"MT-CO3","protein_coding"
"MT",9908,"MT-CO3","protein_coding"
"MT",9909,"MT-CO3","protein_coding"
"MT",9910,"MT-CO3","protein_coding"
"MT",9911,"MT-CO3","protein_coding"
"MT",9912,"MT-CO3","protein_coding"
"MT",9913,"MT-CO3","protein_coding"
"MT",9914,"MT-CO3","protein_coding"
"MT",9915,"MT-CO3","protein_coding"
"MT",9916,"MT-CO3","protein_coding"
"MT",9917,"MT-CO3","protein_coding"
"MT",9918,"MT-CO3","protein_coding"
"MT",9919,"MT-CO3","protein_coding"
"MT",9920,"MT-CO3","protein_coding"
"MT",9921,"MT-CO3","protein_coding"
"MT",9922,"MT-CO3","protein_coding"
"MT",9923,"MT-CO3","protein_coding"
"MT",9924,"MT-CO3","protein_coding"
"MT",9925,"MT-CO3","protein_coding"
"MT",9926,"MT-CO3","protein_coding"
"MT",9927,"MT-CO3","protein_coding"
"MT",9928,"MT-CO3","protein_coding"
"MT",9929,"MT-CO3","protein_coding"
"MT",9930,"MT-CO3","protein_coding"
"MT",9931,"MT-CO3","protein_coding"
"MT",9932,"MT-CO3","protein_coding"
"MT",9933,"MT-CO3","protein_coding"
"MT",9934,"MT-CO3","protein_coding"
"MT",9935,"MT-CO3","protein_coding"
"MT",9936,"MT-CO3","protein_coding"
"MT",9937,"MT-CO3","protein_coding"
"MT",9938,"MT-CO3","protein_coding"
"MT",9939,"MT-CO3","protein_coding"
"MT",9940,"MT-CO3","protein_coding"
"MT",9941,"MT-CO3","protein_coding"
"MT",9942,"MT-CO3","protein_coding"
"MT",9943,"MT-CO3","protein_coding"
"MT",9944,"MT-CO3","protein_coding"
"MT",9945,"MT-CO3","protein_coding"
"MT",9946,"MT-CO3","protein_coding"
"MT",9947,"MT-CO3","protein_coding"
"MT",9948,"MT-CO3","protein_coding"
"MT",9949,"MT-CO3","protein_coding"
"MT",9950,"MT-CO3","protein_coding"
"MT",9951,"MT-CO3","protein_coding"
"MT",9952,"MT-CO3","protein_coding"
"MT",9953,"MT-CO3","protein_coding"
"MT",9954,"MT-CO3","protein_coding"
"MT",9955,"MT-CO3","protein_coding"
"MT",9956,"MT-CO3","protein_coding"
"MT",9957,"MT-CO3","protein_coding"
"MT",9958,"MT-CO3","protein_coding"
"MT",9959,"MT-CO3","protein_coding"
"MT",9960,"MT-CO3","protein_coding"
"MT",9961,"MT-CO3","protein_coding"
"MT",9962,"MT-CO3","protein_coding"
"MT",9963,"MT-CO3","protein_coding"
"MT",9964,"MT-CO3","protein_coding"
"MT",9965,"MT-CO3","protein_coding"
"MT",9966,"MT-CO3","protein_coding"
"MT",9967,"MT-CO3","protein_coding"
"MT",9968,"MT-CO3","protein_coding"
"MT",9969,"MT-CO3","protein_coding"
"MT",9970,"MT-CO3","protein_coding"
"MT",9971,"MT-CO3","protein_coding"
"MT",9972,"MT-CO3","protein_coding"
"MT",9973,"MT-CO3","protein_coding"
"MT",9974,"MT-CO3","protein_coding"
"MT",9975,"MT-CO3","protein_coding"
"MT",9976,"MT-CO3","protein_coding"
"MT",9977,"MT-CO3","protein_coding"
"MT",9978,"MT-CO3","protein_coding"
"MT",9979,"MT-CO3","protein_coding"
"MT",9980,"MT-CO3","protein_coding"
"MT",9981,"MT-CO3","protein_coding"
"MT",9982,"MT-CO3","protein_coding"
"MT",9983,"MT-CO3","protein_coding"
"MT",9984,"MT-CO3","protein_coding"
"MT",9985,"MT-CO3","protein_coding"
"MT",9986,"MT-CO3","protein_coding"
"MT",9987,"MT-CO3","protein_coding"
"MT",9988,"MT-CO3","protein_coding"
"MT",9989,"MT-CO3","protein_coding"
"MT",9990,"MT-CO3","protein_coding"
"MT",9991,"MT-TG","Mt_tRNA"
"MT",9992,"MT-TG","Mt_tRNA"
"MT",9993,"MT-TG","Mt_tRNA"
"MT",9994,"MT-TG","Mt_tRNA"
"MT",9995,"MT-TG","Mt_tRNA"
"MT",9996,"MT-TG","Mt_tRNA"
"MT",9997,"MT-TG","Mt_tRNA"
"MT",9998,"MT-TG","Mt_tRNA"
"MT",9999,"MT-TG","Mt_tRNA"
"MT",10000,"MT-TG","Mt_tRNA"
"MT",10001,"MT-TG","Mt_tRNA"
"MT",10002,"MT-TG","Mt_tRNA"
"MT",10003,"MT-TG","Mt_tRNA"
"MT",10004,"MT-TG","Mt_tRNA"
"MT",10005,"MT-TG","Mt_tRNA"
"MT",10006,"MT-TG","Mt_tRNA"
"MT",10007,"MT-TG","Mt_tRNA"
"MT",10008,"MT-TG","Mt_tRNA"
"MT",10009,"MT-TG","Mt_tRNA"
"MT",10010,"MT-TG","Mt_tRNA"
"MT",10011,"MT-TG","Mt_tRNA"
"MT",10012,"MT-TG","Mt_tRNA"
"MT",10013,"MT-TG","Mt_tRNA"
"MT",10014,"MT-TG","Mt_tRNA"
"MT",10015,"MT-TG","Mt_tRNA"
"MT",10016,"MT-TG","Mt_tRNA"
"MT",10017,"MT-TG","Mt_tRNA"
"MT",10018,"MT-TG","Mt_tRNA"
"MT",10019,"MT-TG","Mt_tRNA"
"MT",10020,"MT-TG","Mt_tRNA"
"MT",10021,"MT-TG","Mt_tRNA"
"MT",10022,"MT-TG","Mt_tRNA"
"MT",10023,"MT-TG","Mt_tRNA"
"MT",10024,"MT-TG","Mt_tRNA"
"MT",10025,"MT-TG","Mt_tRNA"
"MT",10026,"MT-TG","Mt_tRNA"
"MT",10027,"MT-TG","Mt_tRNA"
"MT",10028,"MT-TG","Mt_tRNA"
"MT",10029,"MT-TG","Mt_tRNA"
"MT",10030,"MT-TG","Mt_tRNA"
"MT",10031,"MT-TG","Mt_tRNA"
"MT",10032,"MT-TG","Mt_tRNA"
"MT",10033,"MT-TG","Mt_tRNA"
"MT",10034,"MT-TG","Mt_tRNA"
"MT",10035,"MT-TG","Mt_tRNA"
"MT",10036,"MT-TG","Mt_tRNA"
"MT",10037,"MT-TG","Mt_tRNA"
"MT",10038,"MT-TG","Mt_tRNA"
"MT",10039,"MT-TG","Mt_tRNA"
"MT",10040,"MT-TG","Mt_tRNA"
"MT",10041,"MT-TG","Mt_tRNA"
"MT",10042,"MT-TG","Mt_tRNA"
"MT",10043,"MT-TG","Mt_tRNA"
"MT",10044,"MT-TG","Mt_tRNA"
"MT",10045,"MT-TG","Mt_tRNA"
"MT",10046,"MT-TG","Mt_tRNA"
"MT",10047,"MT-TG","Mt_tRNA"
"MT",10048,"MT-TG","Mt_tRNA"
"MT",10049,"MT-TG","Mt_tRNA"
"MT",10050,"MT-TG","Mt_tRNA"
"MT",10051,"MT-TG","Mt_tRNA"
"MT",10052,"MT-TG","Mt_tRNA"
"MT",10053,"MT-TG","Mt_tRNA"
"MT",10054,"MT-TG","Mt_tRNA"
"MT",10055,"MT-TG","Mt_tRNA"
"MT",10056,"MT-TG","Mt_tRNA"
"MT",10057,"MT-TG","Mt_tRNA"
"MT",10058,"MT-TG","Mt_tRNA"
"MT",10059,"MT-ND3","protein_coding"
"MT",10060,"MT-ND3","protein_coding"
"MT",10061,"MT-ND3","protein_coding"
"MT",10062,"MT-ND3","protein_coding"
"MT",10063,"MT-ND3","protein_coding"
"MT",10064,"MT-ND3","protein_coding"
"MT",10065,"MT-ND3","protein_coding"
"MT",10066,"MT-ND3","protein_coding"
"MT",10067,"MT-ND3","protein_coding"
"MT",10068,"MT-ND3","protein_coding"
"MT",10069,"MT-ND3","protein_coding"
"MT",10070,"MT-ND3","protein_coding"
"MT",10071,"MT-ND3","protein_coding"
"MT",10072,"MT-ND3","protein_coding"
"MT",10073,"MT-ND3","protein_coding"
"MT",10074,"MT-ND3","protein_coding"
"MT",10075,"MT-ND3","protein_coding"
"MT",10076,"MT-ND3","protein_coding"
"MT",10077,"MT-ND3","protein_coding"
"MT",10078,"MT-ND3","protein_coding"
"MT",10079,"MT-ND3","protein_coding"
"MT",10080,"MT-ND3","protein_coding"
"MT",10081,"MT-ND3","protein_coding"
"MT",10082,"MT-ND3","protein_coding"
"MT",10083,"MT-ND3","protein_coding"
"MT",10084,"MT-ND3","protein_coding"
"MT",10085,"MT-ND3","protein_coding"
"MT",10086,"MT-ND3","protein_coding"
"MT",10087,"MT-ND3","protein_coding"
"MT",10088,"MT-ND3","protein_coding"
"MT",10089,"MT-ND3","protein_coding"
"MT",10090,"MT-ND3","protein_coding"
"MT",10091,"MT-ND3","protein_coding"
"MT",10092,"MT-ND3","protein_coding"
"MT",10093,"MT-ND3","protein_coding"
"MT",10094,"MT-ND3","protein_coding"
"MT",10095,"MT-ND3","protein_coding"
"MT",10096,"MT-ND3","protein_coding"
"MT",10097,"MT-ND3","protein_coding"
"MT",10098,"MT-ND3","protein_coding"
"MT",10099,"MT-ND3","protein_coding"
"MT",10100,"MT-ND3","protein_coding"
"MT",10101,"MT-ND3","protein_coding"
"MT",10102,"MT-ND3","protein_coding"
"MT",10103,"MT-ND3","protein_coding"
"MT",10104,"MT-ND3","protein_coding"
"MT",10105,"MT-ND3","protein_coding"
"MT",10106,"MT-ND3","protein_coding"
"MT",10107,"MT-ND3","protein_coding"
"MT",10108,"MT-ND3","protein_coding"
"MT",10109,"MT-ND3","protein_coding"
"MT",10110,"MT-ND3","protein_coding"
"MT",10111,"MT-ND3","protein_coding"
"MT",10112,"MT-ND3","protein_coding"
"MT",10113,"MT-ND3","protein_coding"
"MT",10114,"MT-ND3","protein_coding"
"MT",10115,"MT-ND3","protein_coding"
"MT",10116,"MT-ND3","protein_coding"
"MT",10117,"MT-ND3","protein_coding"
"MT",10118,"MT-ND3","protein_coding"
"MT",10119,"MT-ND3","protein_coding"
"MT",10120,"MT-ND3","protein_coding"
"MT",10121,"MT-ND3","protein_coding"
"MT",10122,"MT-ND3","protein_coding"
"MT",10123,"MT-ND3","protein_coding"
"MT",10124,"MT-ND3","protein_coding"
"MT",10125,"MT-ND3","protein_coding"
"MT",10126,"MT-ND3","protein_coding"
"MT",10127,"MT-ND3","protein_coding"
"MT",10128,"MT-ND3","protein_coding"
"MT",10129,"MT-ND3","protein_coding"
"MT",10130,"MT-ND3","protein_coding"
"MT",10131,"MT-ND3","protein_coding"
"MT",10132,"MT-ND3","protein_coding"
"MT",10133,"MT-ND3","protein_coding"
"MT",10134,"MT-ND3","protein_coding"
"MT",10135,"MT-ND3","protein_coding"
"MT",10136,"MT-ND3","protein_coding"
"MT",10137,"MT-ND3","protein_coding"
"MT",10138,"MT-ND3","protein_coding"
"MT",10139,"MT-ND3","protein_coding"
"MT",10140,"MT-ND3","protein_coding"
"MT",10141,"MT-ND3","protein_coding"
"MT",10142,"MT-ND3","protein_coding"
"MT",10143,"MT-ND3","protein_coding"
"MT",10144,"MT-ND3","protein_coding"
"MT",10145,"MT-ND3","protein_coding"
"MT",10146,"MT-ND3","protein_coding"
"MT",10147,"MT-ND3","protein_coding"
"MT",10148,"MT-ND3","protein_coding"
"MT",10149,"MT-ND3","protein_coding"
"MT",10150,"MT-ND3","protein_coding"
"MT",10151,"MT-ND3","protein_coding"
"MT",10152,"MT-ND3","protein_coding"
"MT",10153,"MT-ND3","protein_coding"
"MT",10154,"MT-ND3","protein_coding"
"MT",10155,"MT-ND3","protein_coding"
"MT",10156,"MT-ND3","protein_coding"
"MT",10157,"MT-ND3","protein_coding"
"MT",10158,"MT-ND3","protein_coding"
"MT",10159,"MT-ND3","protein_coding"
"MT",10160,"MT-ND3","protein_coding"
"MT",10161,"MT-ND3","protein_coding"
"MT",10162,"MT-ND3","protein_coding"
"MT",10163,"MT-ND3","protein_coding"
"MT",10164,"MT-ND3","protein_coding"
"MT",10165,"MT-ND3","protein_coding"
"MT",10166,"MT-ND3","protein_coding"
"MT",10167,"MT-ND3","protein_coding"
"MT",10168,"MT-ND3","protein_coding"
"MT",10169,"MT-ND3","protein_coding"
"MT",10170,"MT-ND3","protein_coding"
"MT",10171,"MT-ND3","protein_coding"
"MT",10172,"MT-ND3","protein_coding"
"MT",10173,"MT-ND3","protein_coding"
"MT",10174,"MT-ND3","protein_coding"
"MT",10175,"MT-ND3","protein_coding"
"MT",10176,"MT-ND3","protein_coding"
"MT",10177,"MT-ND3","protein_coding"
"MT",10178,"MT-ND3","protein_coding"
"MT",10179,"MT-ND3","protein_coding"
"MT",10180,"MT-ND3","protein_coding"
"MT",10181,"MT-ND3","protein_coding"
"MT",10182,"MT-ND3","protein_coding"
"MT",10183,"MT-ND3","protein_coding"
"MT",10184,"MT-ND3","protein_coding"
"MT",10185,"MT-ND3","protein_coding"
"MT",10186,"MT-ND3","protein_coding"
"MT",10187,"MT-ND3","protein_coding"
"MT",10188,"MT-ND3","protein_coding"
"MT",10189,"MT-ND3","protein_coding"
"MT",10190,"MT-ND3","protein_coding"
"MT",10191,"MT-ND3","protein_coding"
"MT",10192,"MT-ND3","protein_coding"
"MT",10193,"MT-ND3","protein_coding"
"MT",10194,"MT-ND3","protein_coding"
"MT",10195,"MT-ND3","protein_coding"
"MT",10196,"MT-ND3","protein_coding"
"MT",10197,"MT-ND3","protein_coding"
"MT",10198,"MT-ND3","protein_coding"
"MT",10199,"MT-ND3","protein_coding"
"MT",10200,"MT-ND3","protein_coding"
"MT",10201,"MT-ND3","protein_coding"
"MT",10202,"MT-ND3","protein_coding"
"MT",10203,"MT-ND3","protein_coding"
"MT",10204,"MT-ND3","protein_coding"
"MT",10205,"MT-ND3","protein_coding"
"MT",10206,"MT-ND3","protein_coding"
"MT",10207,"MT-ND3","protein_coding"
"MT",10208,"MT-ND3","protein_coding"
"MT",10209,"MT-ND3","protein_coding"
"MT",10210,"MT-ND3","protein_coding"
"MT",10211,"MT-ND3","protein_coding"
"MT",10212,"MT-ND3","protein_coding"
"MT",10213,"MT-ND3","protein_coding"
"MT",10214,"MT-ND3","protein_coding"
"MT",10215,"MT-ND3","protein_coding"
"MT",10216,"MT-ND3","protein_coding"
"MT",10217,"MT-ND3","protein_coding"
"MT",10218,"MT-ND3","protein_coding"
"MT",10219,"MT-ND3","protein_coding"
"MT",10220,"MT-ND3","protein_coding"
"MT",10221,"MT-ND3","protein_coding"
"MT",10222,"MT-ND3","protein_coding"
"MT",10223,"MT-ND3","protein_coding"
"MT",10224,"MT-ND3","protein_coding"
"MT",10225,"MT-ND3","protein_coding"
"MT",10226,"MT-ND3","protein_coding"
"MT",10227,"MT-ND3","protein_coding"
"MT",10228,"MT-ND3","protein_coding"
"MT",10229,"MT-ND3","protein_coding"
"MT",10230,"MT-ND3","protein_coding"
"MT",10231,"MT-ND3","protein_coding"
"MT",10232,"MT-ND3","protein_coding"
"MT",10233,"MT-ND3","protein_coding"
"MT",10234,"MT-ND3","protein_coding"
"MT",10235,"MT-ND3","protein_coding"
"MT",10236,"MT-ND3","protein_coding"
"MT",10237,"MT-ND3","protein_coding"
"MT",10238,"MT-ND3","protein_coding"
"MT",10239,"MT-ND3","protein_coding"
"MT",10240,"MT-ND3","protein_coding"
"MT",10241,"MT-ND3","protein_coding"
"MT",10242,"MT-ND3","protein_coding"
"MT",10243,"MT-ND3","protein_coding"
"MT",10244,"MT-ND3","protein_coding"
"MT",10245,"MT-ND3","protein_coding"
"MT",10246,"MT-ND3","protein_coding"
"MT",10247,"MT-ND3","protein_coding"
"MT",10248,"MT-ND3","protein_coding"
"MT",10249,"MT-ND3","protein_coding"
"MT",10250,"MT-ND3","protein_coding"
"MT",10251,"MT-ND3","protein_coding"
"MT",10252,"MT-ND3","protein_coding"
"MT",10253,"MT-ND3","protein_coding"
"MT",10254,"MT-ND3","protein_coding"
"MT",10255,"MT-ND3","protein_coding"
"MT",10256,"MT-ND3","protein_coding"
"MT",10257,"MT-ND3","protein_coding"
"MT",10258,"MT-ND3","protein_coding"
"MT",10259,"MT-ND3","protein_coding"
"MT",10260,"MT-ND3","protein_coding"
"MT",10261,"MT-ND3","protein_coding"
"MT",10262,"MT-ND3","protein_coding"
"MT",10263,"MT-ND3","protein_coding"
"MT",10264,"MT-ND3","protein_coding"
"MT",10265,"MT-ND3","protein_coding"
"MT",10266,"MT-ND3","protein_coding"
"MT",10267,"MT-ND3","protein_coding"
"MT",10268,"MT-ND3","protein_coding"
"MT",10269,"MT-ND3","protein_coding"
"MT",10270,"MT-ND3","protein_coding"
"MT",10271,"MT-ND3","protein_coding"
"MT",10272,"MT-ND3","protein_coding"
"MT",10273,"MT-ND3","protein_coding"
"MT",10274,"MT-ND3","protein_coding"
"MT",10275,"MT-ND3","protein_coding"
"MT",10276,"MT-ND3","protein_coding"
"MT",10277,"MT-ND3","protein_coding"
"MT",10278,"MT-ND3","protein_coding"
"MT",10279,"MT-ND3","protein_coding"
"MT",10280,"MT-ND3","protein_coding"
"MT",10281,"MT-ND3","protein_coding"
"MT",10282,"MT-ND3","protein_coding"
"MT",10283,"MT-ND3","protein_coding"
"MT",10284,"MT-ND3","protein_coding"
"MT",10285,"MT-ND3","protein_coding"
"MT",10286,"MT-ND3","protein_coding"
